"TxnID","processedAt","AccountNumber","TxnTimestamp","CustomerID","TxnType","PayeeUPI","Amount","EventID","id","GeoLocation","PayerUPI","txn_type","fraud_flags","DeviceID","Status","IngestionTimestamp","SourceSystem","Amount_INR","Currency_Normalized","TxnTimestamp_UTC"
"TXN001325","2025-12-09T04:45:49.938702","1002003206","2025-01-01T01:50:20Z","CUST029","DEBIT","store151@upi",5000,"UPI001325","TXN001325","24.8274,85.5521","user155@upi","UPI","[]","DEV048","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 01:50:20.000000000"
"TXN001443","2025-12-09T04:46:00.857044","1002003240","2025-01-01T02:00:10Z","CUST174","CREDIT","store226@upi",75000,"UPI001443","TXN001443","12.0944,84.2224","user336@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV244","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 02:00:10.000000000"
"TXN001828","2025-12-09T04:46:40.755919","1002003493","2025-01-01T02:32:15Z","CUST076","CREDIT","store220@upi",499,"UPI001828","TXN001828","14.4907,86.8433","user198@upi","UPI","[]","DEV092","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 02:32:15.000000000"
"TXN002065","2025-12-09T04:47:04.922798","1002003266","2025-01-01T02:52:00Z","CUST327","DEBIT","store147@upi",150,"UPI002065","TXN002065","19.6286,82.7955","user494@upi","UPI","[]","DEV021","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 02:52:00.000000000"
"TXN002465","2025-12-09T04:47:47.996867","1002003312","2025-01-01T03:25:20Z","CUST202","CREDIT","store64@upi",75000,"UPI002465","TXN002465","27.4066,80.1892","user427@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV079","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 03:25:20.000000000"
"TXN002820","2025-12-09T04:48:22.231045","1002003321","2025-01-01T03:54:55Z","CUST264","DEBIT","store417@upi",2500,"UPI002820","TXN002820","15.8863,74.8855","user368@upi","UPI","[]","DEV068","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 03:54:55.000000000"
"TXN002876","2025-12-09T04:48:28.430477","1002003394","2025-01-01T03:59:35Z","CUST468","DEBIT","store323@upi",95000,"UPI002876","TXN002876","13.548,82.5288","user235@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV055","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 03:59:35.000000000"
"TXN003253","2025-12-09T04:38:18.261838","1002003010","2025-01-01T04:31:00Z","CUST451","DEBIT","store194@upi",150,"UPI003253","TXN003253","26.5588,81.8178","user123@upi","UPI","[]","DEV059","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 04:31:00.000000000"
"TXN003403","2025-12-09T04:38:32.903506","1002003220","2025-01-01T04:43:30Z","CUST248","CREDIT","store236@upi",2500,"UPI003403","TXN003403","21.4838,72.5931","user66@upi","UPI","[]","DEV130","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 04:43:30.000000000"
"TXN003563","2025-12-09T04:38:48.973813","1002003362","2025-01-01T04:56:50Z","CUST171","DEBIT","store285@upi",75000,"UPI003563","TXN003563","17.8187,72.3154","user496@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV275","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 04:56:50.000000000"
"TXN003820","2025-12-09T04:39:12.284030","1002003223","2025-01-01T05:18:15Z","CUST224","DEBIT","store485@upi",95000,"UPI003820","TXN003820","25.345,80.9224","user256@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV111","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 05:18:15.000000000"
"TXN004120","2025-12-09T04:39:40.256663","1002003039","2025-01-01T05:43:15Z","CUST068","CREDIT","store341@upi",999,"UPI004120","TXN004120","15.8396,80.843","user104@upi","UPI","[]","DEV092","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 05:43:15.000000000"
"TXN004165","2025-12-09T04:39:44.144861","1002003184","2025-01-01T05:47:00Z","CUST500","CREDIT","store132@upi",499,"UPI004165","TXN004165","23.2572,81.4351","user498@upi","UPI","[]","DEV185","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 05:47:00.000000000"
"TXN004231","2025-12-09T04:39:50.032153","1002003099","2025-01-01T05:52:30Z","CUST270","DEBIT","store175@upi",150,"UPI004231","TXN004231","24.9033,78.1938","user206@upi","UPI","[]","DEV167","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 05:52:30.000000000"
"TXN004369","2025-12-09T04:40:02.379455","1002003332","2025-01-01T06:04:00Z","CUST487","CREDIT","store436@upi",75000,"UPI004369","TXN004369","27.5326,85.6129","user102@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV145","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 06:04:00.000000000"
"TXN004395","2025-12-09T04:40:04.523085","1002003331","2025-01-01T06:06:10Z","CUST406","CREDIT","store323@upi",150,"UPI004395","TXN004395","12.0786,87.6735","user213@upi","UPI","[]","DEV090","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 06:06:10.000000000"
"TXN004430","2025-12-09T04:40:07.995196","1002003287","2025-01-01T06:09:05Z","CUST047","CREDIT","store78@upi",2500,"UPI004430","TXN004430","14.6277,84.4569","user51@upi","UPI","[]","DEV195","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 06:09:05.000000000"
"TXN004765","2025-12-09T04:40:38.581710","1002003488","2025-01-01T06:37:00Z","CUST226","CREDIT","store41@upi",75000,"UPI004765","TXN004765","22.381,85.7116","user385@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV030","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 06:37:00.000000000"
"TXN005159","2025-12-09T04:41:14.941329","1002003464","2025-01-01T07:09:50Z","CUST114","CREDIT","store406@upi",2500,"UPI005159","TXN005159","25.0298,77.3633","user201@upi","UPI","[]","DEV286","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 07:09:50.000000000"
"TXN005280","2025-12-09T04:41:25.641923","1002003240","2025-01-01T07:19:55Z","CUST302","DEBIT","store248@upi",2500,"UPI005280","TXN005280","15.6428,72.6239","user402@upi","UPI","[]","DEV134","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 07:19:55.000000000"
"TXN005426","2025-12-09T04:41:37.448953","1002003415","2025-01-01T07:32:05Z","CUST431","CREDIT","store426@upi",999,"UPI005426","TXN005426","27.5448,81.6578","user391@upi","UPI","[]","DEV014","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 07:32:05.000000000"
"TXN005430","2025-12-09T04:41:37.794028","1002003280","2025-01-01T07:32:25Z","CUST500","CREDIT","store145@upi",999,"UPI005430","TXN005430","20.8328,79.2653","user14@upi","UPI","[]","DEV018","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 07:32:25.000000000"
"TXN007553","2025-12-09T04:46:18.640324","1002003251","2025-01-01T10:29:20Z","CUST371","CREDIT","store226@upi",95000,"UPI007553","TXN007553","23.1826,77.9171","user118@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV224","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 10:29:20.000000000"
"TXN008087","2025-12-09T04:47:10.071322","1002003271","2025-01-01T11:13:50Z","CUST351","CREDIT","store406@upi",95000,"UPI008087","TXN008087","15.9182,72.2717","user312@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV058","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 11:13:50.000000000"
"TXN008110","2025-12-09T04:47:12.184041","1002003009","2025-01-01T11:15:45Z","CUST457","DEBIT","store347@upi",75000,"UPI008110","TXN008110","25.8049,76.3535","user367@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV065","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 11:15:45.000000000"
"TXN008180","2025-12-09T04:47:19.402161","1002003227","2025-01-01T11:21:35Z","CUST244","DEBIT","store18@upi",999,"UPI008180","TXN008180","24.3524,87.7185","user59@upi","UPI","[]","DEV263","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 11:21:35.000000000"
"TXN008208","2025-12-09T04:47:23.129849","1002003337","2025-01-01T11:23:55Z","CUST453","DEBIT","store494@upi",150,"UPI008208","TXN008208","14.6394,83.592","user386@upi","UPI","[]","DEV053","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 11:23:55.000000000"
"TXN008220","2025-12-09T04:47:24.400785","1002003121","2025-01-01T11:24:55Z","CUST457","CREDIT","store328@upi",150,"UPI008220","TXN008220","20.3987,80.8795","user41@upi","UPI","[]","DEV189","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 11:24:55.000000000"
"TXN008254","2025-12-09T04:47:27.848640","1002003361","2025-01-01T11:27:45Z","CUST427","CREDIT","store362@upi",5000,"UPI008254","TXN008254","17.8226,86.7204","user231@upi","UPI","[]","DEV009","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 11:27:45.000000000"
"TXN008287","2025-12-09T04:47:31.010001","1002003227","2025-01-01T11:30:30Z","CUST008","DEBIT","store199@upi",2500,"UPI008287","TXN008287","21.4996,84.7821","user348@upi","UPI","[]","DEV103","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 11:30:30.000000000"
"TXN008725","2025-12-09T04:48:16.009194","1002003427","2025-01-01T12:07:00Z","CUST200","CREDIT","store379@upi",5000,"UPI008725","TXN008725","27.3916,82.7932","user431@upi","UPI","[]","DEV105","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 12:07:00.000000000"
"TXN008989","2025-12-09T04:48:44.350597","1002003226","2025-01-01T12:29:00Z","CUST481","CREDIT","store180@upi",150,"UPI008989","TXN008989","17.3063,80.5212","user421@upi","UPI","[]","DEV022","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 12:29:00.000000000"
"TXN008992","2025-12-09T04:48:44.531063","1002003404","2025-01-01T12:29:15Z","CUST320","CREDIT","store64@upi",2500,"UPI008992","TXN008992","24.8707,79.6643","user47@upi","UPI","[]","DEV103","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 12:29:15.000000000"
"TXN009248","2025-12-09T04:33:13.836886","1002003320","2025-01-01T12:50:35Z","CUST177","DEBIT","store381@upi",2500,"UPI009248","TXN009248","13.076,87.8419","user151@upi","UPI","[]","DEV007","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 12:50:35.000000000"
"TXN000764","2025-12-09T04:44:55.661274","1002003123","2025-01-01T01:03:35Z","CUST155","CREDIT","store452@upi",75000,"UPI000764","TXN000764","17.0095,81.7451","user393@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV048","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 01:03:35.000000000"
"TXN000800","2025-12-09T04:44:59.279952","1002003058","2025-01-01T01:06:35Z","CUST189","CREDIT","store70@upi",95000,"UPI000800","TXN000800","17.8065,76.5273","user60@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV237","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 01:06:35.000000000"
"TXN000995","2025-12-09T04:45:17.912788","1002003406","2025-01-01T01:22:50Z","CUST243","CREDIT","store323@upi",5000,"UPI000995","TXN000995","20.7644,83.8516","user301@upi","UPI","[]","DEV063","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 01:22:50.000000000"
"TXN001508","2025-12-09T04:46:07.354946","1002003214","2025-01-01T02:05:35Z","CUST051","CREDIT","store5@upi",150,"UPI001508","TXN001508","19.7288,83.8231","user403@upi","UPI","[]","DEV284","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 02:05:35.000000000"
"TXN001586","2025-12-09T04:46:15.115730","1002003363","2025-01-01T02:12:05Z","CUST123","DEBIT","store117@upi",999,"UPI001586","TXN001586","16.7847,74.9329","user41@upi","UPI","[]","DEV041","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 02:12:05.000000000"
"TXN001618","2025-12-09T04:46:18.242884","1002003302","2025-01-01T02:14:45Z","CUST135","CREDIT","store126@upi",499,"UPI001618","TXN001618","15.0493,87.5309","user217@upi","UPI","[]","DEV007","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 02:14:45.000000000"
"TXN001785","2025-12-09T04:46:36.179390","1002003374","2025-01-01T02:28:40Z","CUST006","DEBIT","store104@upi",499,"UPI001785","TXN001785","13.2511,73.881","user33@upi","UPI","[]","DEV283","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 02:28:40.000000000"
"TXN001891","2025-12-09T04:46:47.099042","1002003218","2025-01-01T02:37:30Z","CUST354","DEBIT","store167@upi",5000,"UPI001891","TXN001891","23.9507,77.6034","user94@upi","UPI","[]","DEV178","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 02:37:30.000000000"
"TXN002161","2025-12-09T04:47:15.296244","1002003457","2025-01-01T03:00:00Z","CUST480","DEBIT","store296@upi",5000,"UPI002161","TXN002161","15.9131,82.0444","user437@upi","UPI","[]","DEV196","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 03:00:00.000000000"
"TXN002467","2025-12-09T04:47:48.239941","1002003339","2025-01-01T03:25:30Z","CUST228","CREDIT","store412@upi",999,"UPI002467","TXN002467","26.5182,76.0627","user125@upi","UPI","[]","DEV071","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 03:25:30.000000000"
"TXN002575","2025-12-09T04:47:58.616507","1002003026","2025-01-01T03:34:30Z","CUST475","CREDIT","store91@upi",499,"UPI002575","TXN002575","27.7026,79.7068","user266@upi","UPI","[]","DEV036","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 03:34:30.000000000"
"TXN002682","2025-12-09T04:48:09.187625","1002003190","2025-01-01T03:43:25Z","CUST077","CREDIT","store384@upi",499,"UPI002682","TXN002682","15.2741,76.2946","user72@upi","UPI","[]","DEV258","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 03:43:25.000000000"
"TXN002856","2025-12-09T04:48:26.316578","1002003179","2025-01-01T03:57:55Z","CUST044","CREDIT","store356@upi",2500,"UPI002856","TXN002856","13.3523,87.7114","user348@upi","UPI","[]","DEV089","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 03:57:55.000000000"
"TXN003024","2025-12-09T04:48:43.155440","1002003202","2025-01-01T04:11:55Z","CUST202","DEBIT","store36@upi",5000,"UPI003024","TXN003024","17.8215,86.9939","user47@upi","UPI","[]","DEV161","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 04:11:55.000000000"
"TXN003157","2025-12-09T04:38:09.099586","1002003122","2025-01-01T04:23:00Z","CUST450","CREDIT","store176@upi",75000,"UPI003157","TXN003157","21.837,74.0835","user122@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV253","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 04:23:00.000000000"
"TXN003441","2025-12-09T04:38:36.887257","1002003283","2025-01-01T04:46:40Z","CUST436","DEBIT","store74@upi",5000,"UPI003441","TXN003441","19.8479,77.7731","user7@upi","UPI","[]","DEV234","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 04:46:40.000000000"
"TXN003716","2025-12-09T04:39:03.280116","1002003052","2025-01-01T05:09:35Z","CUST371","CREDIT","store255@upi",95000,"UPI003716","TXN003716","12.4022,80.9858","user229@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV022","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 05:09:35.000000000"
"TXN003951","2025-12-09T04:39:24.309214","1002003021","2025-01-01T05:29:10Z","CUST243","CREDIT","store258@upi",5000,"UPI003951","TXN003951","17.7595,74.8834","user470@upi","UPI","[]","DEV174","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 05:29:10.000000000"
"TXN004172","2025-12-09T04:39:44.677870","1002003215","2025-01-01T05:47:35Z","CUST405","CREDIT","store40@upi",999,"UPI004172","TXN004172","22.5572,79.3741","user298@upi","UPI","[]","DEV046","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 05:47:35.000000000"
"TXN004382","2025-12-09T04:40:03.388583","1002003487","2025-01-01T06:05:05Z","CUST171","DEBIT","store445@upi",95000,"UPI004382","TXN004382","21.2213,72.0333","user80@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV211","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 06:05:05.000000000"
"TXN004426","2025-12-09T04:40:07.765773","1002003480","2025-01-01T06:08:45Z","CUST012","CREDIT","store168@upi",2500,"UPI004426","TXN004426","20.423,80.5674","user495@upi","UPI","[]","DEV018","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 06:08:45.000000000"
"TXN004457","2025-12-09T04:40:10.371343","1002003498","2025-01-01T06:11:20Z","CUST242","DEBIT","store68@upi",5000,"UPI004457","TXN004457","26.2421,84.9003","user175@upi","UPI","[]","DEV258","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 06:11:20.000000000"
"TXN004563","2025-12-09T04:40:20.089073","1002003361","2025-01-01T06:20:10Z","CUST181","CREDIT","store277@upi",5000,"UPI004563","TXN004563","27.2113,83.5362","user227@upi","UPI","[]","DEV262","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 06:20:10.000000000"
"TXN004586","2025-12-09T04:40:22.122902","1002003232","2025-01-01T06:22:05Z","CUST470","CREDIT","store48@upi",150,"UPI004586","TXN004586","18.0752,78.4444","user86@upi","UPI","[]","DEV067","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 06:22:05.000000000"
"TXN005163","2025-12-09T04:41:15.280925","1002003345","2025-01-01T07:10:10Z","CUST133","DEBIT","store41@upi",499,"UPI005163","TXN005163","12.6768,75.545","user72@upi","UPI","[]","DEV218","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 07:10:10.000000000"
"TXN005433","2025-12-09T04:41:38.083261","1002003065","2025-01-01T07:32:40Z","CUST160","CREDIT","store87@upi",75000,"UPI005433","TXN005433","19.9577,73.8561","user81@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV203","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 07:32:40.000000000"
"TXN005470","2025-12-09T04:41:40.898709","1002003260","2025-01-01T07:35:45Z","CUST290","CREDIT","store301@upi",150,"UPI005470","TXN005470","14.7135,87.631","user468@upi","UPI","[]","DEV008","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 07:35:45.000000000"
"TXN005686","2025-12-09T04:42:01.632545","1002003122","2025-01-01T07:53:45Z","CUST017","DEBIT","store45@upi",75000,"UPI005686","TXN005686","14.6442,72.2374","user93@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV133","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 07:53:45.000000000"
"TXN005818","2025-12-09T04:42:19.809901","1002003008","2025-01-01T08:04:45Z","CUST247","CREDIT","store206@upi",999,"UPI005818","TXN005818","21.0636,85.2878","user28@upi","UPI","[]","DEV060","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 08:04:45.000000000"
"TXN005892","2025-12-09T04:42:32.163629","1002003225","2025-01-01T08:10:55Z","CUST078","CREDIT","store106@upi",75000,"UPI005892","TXN005892","22.0459,79.8723","user449@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV140","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 08:10:55.000000000"
"TXN006154","2025-12-09T04:43:37.413181","1002003453","2025-01-01T08:32:45Z","CUST175","DEBIT","store153@upi",999,"UPI006154","TXN006154","18.2273,76.2732","user420@upi","UPI","[]","DEV168","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 08:32:45.000000000"
"TXN006349","2025-12-09T04:44:17.938599","1002003083","2025-01-01T08:49:00Z","CUST098","DEBIT","store202@upi",95000,"UPI006349","TXN006349","12.0871,78.5187","user5@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV124","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 08:49:00.000000000"
"TXN006552","2025-12-09T04:44:38.685738","1002003317","2025-01-01T09:05:55Z","CUST016","CREDIT","store314@upi",5000,"UPI006552","TXN006552","22.4622,72.6595","user351@upi","UPI","[]","DEV072","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 09:05:55.000000000"
"TXN006563","2025-12-09T04:44:39.778409","1002003137","2025-01-01T09:06:50Z","CUST272","DEBIT","store282@upi",150,"UPI006563","TXN006563","18.5497,85.5849","user170@upi","UPI","[]","DEV100","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 09:06:50.000000000"
"TXN006839","2025-12-09T04:45:07.562149","1002003424","2025-01-01T09:29:50Z","CUST189","DEBIT","store383@upi",2500,"UPI006839","TXN006839","22.9983,82.5536","user99@upi","UPI","[]","DEV171","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 09:29:50.000000000"
"TXN006986","2025-12-09T04:45:21.589003","1002003004","2025-01-01T09:42:05Z","CUST057","DEBIT","store340@upi",499,"UPI006986","TXN006986","24.0882,80.0656","user96@upi","UPI","[]","DEV151","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",499,"INR","2025-01-01 09:42:05.000000000"
"TXN007271","2025-12-09T04:45:50.016957","1002003013","2025-01-01T10:05:50Z","CUST062","DEBIT","store47@upi",75000,"UPI007271","TXN007271","21.3364,84.3397","user266@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV107","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 10:05:50.000000000"
"TXN007566","2025-12-09T04:46:19.872188","1002003006","2025-01-01T10:30:25Z","CUST019","DEBIT","store131@upi",2500,"UPI007566","TXN007566","22.9305,78.6671","user449@upi","UPI","[]","DEV244","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",2500,"INR","2025-01-01 10:30:25.000000000"
"TXN007569","2025-12-09T04:46:20.053606","1002003445","2025-01-01T10:30:40Z","CUST485","DEBIT","store194@upi",150,"UPI007569","TXN007569","21.5426,75.0165","user136@upi","UPI","[]","DEV129","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 10:30:40.000000000"
"TXN007610","2025-12-09T04:46:23.723802","1002003236","2025-01-01T10:34:05Z","CUST256","DEBIT","store327@upi",150,"UPI007610","TXN007610","24.5892,84.709","user127@upi","UPI","[]","DEV009","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 10:34:05.000000000"
"TXN007624","2025-12-09T04:46:25.370331","1002003461","2025-01-01T10:35:15Z","CUST083","CREDIT","store237@upi",5000,"UPI007624","TXN007624","16.0861,85.6032","user357@upi","UPI","[]","DEV096","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",5000,"INR","2025-01-01 10:35:15.000000000"
"TXN008335","2025-12-09T04:47:35.533407","1002003281","2025-01-01T11:34:30Z","CUST410","CREDIT","store145@upi",75000,"UPI008335","TXN008335","23.5553,76.3432","user487@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV186","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 11:34:30.000000000"
"TXN008511","2025-12-09T04:47:53.787664","1002003397","2025-01-01T11:49:10Z","CUST389","CREDIT","store225@upi",75000,"UPI008511","TXN008511","26.6269,75.3254","user471@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV258","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",75000,"INR","2025-01-01 11:49:10.000000000"
"TXN008524","2025-12-09T04:47:55.217416","1002003482","2025-01-01T11:50:15Z","CUST441","CREDIT","store142@upi",999,"UPI008524","TXN008524","27.5159,83.7164","user1@upi","UPI","[]","DEV092","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 11:50:15.000000000"
"TXN008803","2025-12-09T04:48:24.905456","1002003278","2025-01-01T12:13:30Z","CUST246","DEBIT","store151@upi",95000,"UPI008803","TXN008803","16.9967,85.8095","user492@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV240","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 12:13:30.000000000"
"TXN009065","2025-12-09T04:32:53.888324","1002003417","2025-01-01T12:35:20Z","CUST131","DEBIT","store386@upi",999,"UPI009065","TXN009065","22.9563,74.7294","user89@upi","UPI","[]","DEV204","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",999,"INR","2025-01-01 12:35:20.000000000"
"TXN009339","2025-12-09T04:33:23.518813","1002003369","2025-01-01T12:58:10Z","CUST381","CREDIT","store134@upi",150,"UPI009339","TXN009339","23.7736,82.6219","user87@upi","UPI","[]","DEV019","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",150,"INR","2025-01-01 12:58:10.000000000"
"TXN009362","2025-12-09T04:33:26.238120","1002003313","2025-01-01T13:00:05Z","CUST330","CREDIT","store166@upi",95000,"UPI009362","TXN009362","13.8712,84.3072","user135@upi","UPI","['High-value transaction','Unusual UPI Transfer']","DEV007","SUCCESS","2025-12-09 09:40:50.881000000","Cosmos_UPI",95000,"INR","2025-01-01 13:00:05.000000000"
